EXP';COND';'STATUS';'DAY';'PAIR';'Control';'Percentage_time_spend_under_the_threshold';'MeanGlobal_XF';'MeanGlobal_XA';'MeanGlobal_XK';'MeanGlobal_XH';'MeanGlobal_XI';'MeanGlobal_YF';'MeanGlobal_YA';'MeanGlobal_YK';'MeanGlobal_YH';'MeanGlobal_YI';'MeanGlobal_ZF';'MeanGlobal_ZA';'MeanGlobal_ZK';'MeanGlobal_ZH';'MeanGlobal_ZI';'Angle_3D_Ankle';'Angle_3D_Knee';'Angle_3D_Hip';'AmpGlobal_XF';'AmpGlobal_XA';'AmpGlobal_XK';'AmpGlobal_XH';'AmpGlobal_XI';'AmpGlobal_YF';'AmpGlobal_YA';'AmpGlobal_YK';'AmpGlobal_YH';'AmpGlobal_YI';'AmpGlobal_ZF';'AmpGlobal_ZA';'AmpGlobal_ZK';'AmpGlobal_ZH';'AmpGlobal_ZI';'Speed_XF';'Speed_XA';'Speed_XK';'Speed_XH';'Speed_XC';'Speed_YF';'Speed_YA';'Speed_YK';'Speed_YH';'Speed_YC';'Speed_ZF';'Speed_ZA';'Speed_ZK';'Speed_ZH';'Speed_ZC';'AreaUnder_XF';'AreaUnder_XA';'AreaUnder_XK';'AreaUnder_XH';'AreaUnder_XC';'AreaUnder_YF';'AreaUnder_YA';'AreaUnder_YK';'AreaUnder_YH';'AreaUnder_YC';'AreaUnder_ZF';'AreaUnder_ZA';'AreaUnder_ZK';'AreaUnder_ZH';'AreaUnder_ZC';'AmpSpikes_XF';'AmpSpikes_XA';'AmpSpikes_XK';'AmpSpikes_XH';'AmpSpikes_XI';'AmpSpikes_YF';'AmpSpikes_YA';'AmpSpikes_YK';'AmpSpikes_YH';'AmpSpikes_YI';'AmpSpikes_ZF';'AmpSpikes_ZA';'AmpSpikes_ZK';'AmpSpikes_ZH';'AmpSpikes_ZI';'SpeedSpikes_XF';'SpeedSpikes_XA';'SpeedSpikes_XK';'SpeedSpikes_XH';'SpeedSpikes_XI';'SpeedSpikes_YF';'SpeedSpikes_YA';'SpeedSpikes_YK';'SpeedGlobal_YH';'SpeedSpikes_YI';'SpeedSpikes_ZF';'SpeedSpikes_ZA';'SpeedSpikes_ZK';'SpeedSpikes_ZH';'SpeedSpikes_ZI';'A_PXMF';'A_PXMA';'A_PXMK';'A_PXMH';'A_PXMC';'A_PYMF';'A_PYMA';'A_PYMK';'A_PYMH';'A_PYMC';'A_PZMF';'A_PZMA';'A_PZMK';'A_PZMH';'A_PZMC';'Angle_3D_Ankle_Dyn';'Angle_3D_Knee_Dyn';'Angle3D_Hip_Dyn';'MeanDyn_XF';'MeanDyn_XA';'MeanDyn_XK';'MeanDyn_XH';'MeanDyn_XC';'MeanDyn_YF';'MeanDyn_YA';'MeanDyn_YK';'MeanDyn_YH';'MeanDyn_YC';'MeanDyn_ZF';'MeanDyn_ZA';'MeanDyn_ZK';'MeanDyn_ZH';'MeanDyn_ZC'
5;1;0;1;1;0;0.901865868685091;-2.57229608013949;-1.26291076894773;-0.0155127970659024;0.820420141529809;0.646967678260054;2.32689513164485;1.76782354916357;0.688658522911240;0.246521550098720;-0.109832113732793;1.68853281518744;0.661441151131129;0.599413150704351;-0.212387486022749;-0.648442410812947;121.288678193588;97.5021587682192;133.752222760691;5.39630000000000;2.48830000000000;0.838299999999997;1.66460000000000;1.41640000000000;3.35200000000000;2.52600000000000;1.39000000000000;0.710999999999999;0.421999999999997;2.42599999999999;1.78400000000002;1.19899999999998;0.748999999999995;1.65600000000001;-0.000236333230647362;-0.000105844298728161;4.95357127139902e-05;8.30392113717381e-05;6.72226378559164e-05;0.000138185978964045;0.000103507459402368;2.17840954099366e-05;1.57549619328436e-05;-9.98987809708242e-06;9.30774985697315e-05;5.21498041631828e-05;4.03555868503279e-05;-1.25863662368526e-05;-5.28979448136249e-05;-86005.6435306662;-37087.4233819989;-2049.02155633390;28094.1738840014;20823.9020358341;71562.3855696477;53059.7771461566;22847.9808466670;10879.3076806397;-5931.40883333425;-30939.8123076922;199169.062500000;428489.825000000;560771.462500000;689607.324500000;0.124031064250635;0.101803055555556;0.00919395833333334;0.0110310416666648;0.0118347270504671;-0.146113677189085;0.0588815972222212;0.0343017361111099;0.00263402777777695;0.0265149305555564;0.109180924630925;0.247688194444443;0.0515597222222160;0.0515597222222160;0.125208680555564;0.00722269965277777;0.0116070529513888;-0.00363161892361108;-0.000155230034722065;-0.000417708333332989;0.0329702607505342;0.0115043402777777;0.00655902777777828;0.00188237847222267;0.0329702607505342;0.0329702607505342;0.0115043402777777;0.00655902777777828;0.00188237847222267;0.0329702607505342;2.49037186423980;0.932107222222208;-0.113072048611115;-0.734653090277777;-0.747635630650071;-1.32261851309083;-0.323434722222220;-0.368331250000049;-0.203173157051295;-0.0268833333333030;0.0233235042735055;-0.0602340277777708;-0.280771527777739;-0.280771527777739;0.232609027777759;3.80978600257427;1.04593183187403;0.876596889883672;0.125737433057525;0.0474615244708988;-0.00530071097883616;-0.0361237764550264;-0.0365699610952618;-0.0659164885407951;-0.0171087962962962;-0.0188956679894205;-0.0101147931929189;-0.00133564814814654;0.000547663563288603;-0.00293105158730123;-0.0136997354497335;-0.0136997354497335;0.0121421957671950
5;1;0;1;2;0;0.695820501539815;0.929365979354955;0.122851881111771;-0.148614691021464;-0.230134381027924;-0.415063644116586;-0.413283923978156;-0.860210145493312;-0.457690021997237;-0.150623748349730;0.114171042674712;2.35613338149744;-0.318844002569563;-0.550273696687896;-0.592586818503378;-0.0905645994784834;116.940010260682;72.7292292963461;101.952482004017;5.00650000000000;2.68340000000001;1.72690000000000;1.23820000000001;1.53380000000000;4.89221141591682;4.05700000000000;1.86940000000000;0.856799999999993;0.412700000000001;5.07600000000002;4.32299317250798;1.24600000000001;1.11699999999999;1.28600000000000;8.34792555765758e-05;2.21259184301992e-05;-1.40789300013202e-05;3.39654186281839e-05;3.51709270095475e-05;1.01632275947026e-05;3.81011043160720e-05;3.83166879317168e-05;1.45540938888643e-05;7.37823925381655e-06;0.000141449249857011;0.000160235822077522;1.01192309384470e-06;-1.17031105635980e-05;-3.34814554093887e-05;1376.34025255613;14776.2078266997;-266.616219257075;12497.9492818992;15082.0442632312;30868.2459999181;30578.1934062768;8331.98993099998;7205.98979566495;2270.07756833433;-14636.6477385443;253105.197365997;334328.080761834;546934.362923077;688682.667153846;-0.0265859546275214;0.0599521180041917;0.0320873611111134;0.0462888194444454;0.0449222676282067;0.139740095277708;0.0522024651921613;0.0336765972222246;0.0350009027777666;0.0157525347222162;0.326054131086589;1.21249956424988;0.0244930555555634;0.0244930555555634;0.0589954861111053;0.00806390305547335;-0.00401148003472224;0.00822322048611118;0.00208676215277777;0.00436757812500027;0.0299143442405616;0.0232513360634840;0.0181963975694446;0.00379644097222223;0.0299143442405616;0.0299143442405616;0.0232513360634840;0.0181963975694446;0.00379644097222223;0.0299143442405616;-1.20723699098196;-1.96619601007765;0.0489501041666965;-0.707161076388878;-0.782352224893172;-1.28187214700772;-0.598995825268650;-0.607588090277740;-0.345170243055573;-0.0598655208331465;0.275541410957976;0.107275605505443;-0.975463888888947;-0.975463888888947;-0.357719097222186;0.997193323147286;1.19166318852999;0.193574986943815;-0.0570652969659613;-0.0991493050174533;0.00269667658730314;-0.0359506779100523;-0.0411654151404158;-0.0456934771190539;-0.0311942462302356;-0.0296553075396807;-0.0167055224867733;-0.00263020833332341;0.0344148817080350;0.0247872870303460;-0.0485945767195798;-0.0485945767195798;-0.0168113425925909
5;1;0;1;3;0;0.787550683954908;-4.10704009472101;-2.14753007820669;-0.940621540147447;-0.802285529919800;-0.660641950510851;3.58833328112587;4.17300829313506;0.941537048151247;-0.125080124967937;-0.491515253419806;0.421307628140795;-2.88934322974589;-3.08141252395254;-1.58921380432309;-1.57546225238076;112.437833146055;74.5168359137986;106.532131050203;8.26657570288155;5.41310000000000;2.89700000000001;1.51410000000001;1.06510000000000;6.15310000000000;6.20210000000000;1.57859999999999;0.475099999999998;0.791200000000004;6.10130769230767;4.88600000000000;4.60300000000001;2.42599999999999;2.67599999999999;-6.49229123963987e-06;-5.09713929239819e-05;-2.17805899652440e-05;-4.90597985919258e-05;-4.60743249264771e-05;2.98324570002673e-05;0.000104865876481597;1.47758666785489e-05;-1.27261384903307e-05;-2.35674182336693e-05;1.39470635415733e-05;-1.00258443988959e-05;-0.000126637554585152;-0.000118527760449158;-0.000138000178237234;-110739.220106861;-68893.1141917187;-42629.5889393336;-33283.6595763331;-31443.5803683336;38667.6513036809;59871.6594691284;-3295.26916466541;-28215.1835606680;-34362.2897160002;-114884.504401606;135486.617181498;302485.449479290;454672.996000000;678268.826500000;0.0204418285184506;0.110443663194443;-0.0176827430555529;0.0232924305555558;0.0343374652777780;-0.0848981737847885;0.0250529871369683;0.0233392013888857;0.0299268750000001;0.0195235763888884;-0.0505872665949123;-0.0197711255958273;0.0203465277777656;0.0203465277777656;0.0208607638889216;0.00196541986738626;-0.00540064177556193;0.00459927550747860;0.00168993806757484;0.000637999131944844;-0.0183484848455375;-0.00798418057250058;-0.00156119791666659;0.000967664930555626;-0.0183484848455375;-0.0183484848455375;-0.00798418057250058;-0.00156119791666659;0.000967664930555626;-0.0183484848455375;0.522442326260511;0.733493472222234;-0.983638194444485;-0.307214027777810;-0.300127013888919;-0.178842526933622;-0.0276754056292208;-0.283937465277864;-0.111728576388890;-0.0254962499999678;-0.711002837512755;-2.18341424432942;-0.542040277777466;-0.542040277777466;-0.264379166666321;0.844857719488104;0.422800721780746;0.594611245244479;0.0263129334804825;0.0372265923890930;-0.0483991071428591;-0.0158768849206366;-0.0158177579365095;-0.00636910253218485;-0.00109833244852726;-0.0141082671957715;-0.00571598875661382;-0.00147754629629463;-0.0354061797681174;-0.109627498503101;-0.0276046626983965;-0.0276046626983965;-0.0135062830687661
5;1;1;2;1;0;0.953474470734745;-2.61223421073830;-1.11113775478981;-1.15879014629143;0.0261026953387287;0.0969178138106628;-1.98505942952880;0.300884231365330;-0.214525251185705;0.303134972030591;0.0568395731997953;1.38164821917945;-1.68536259584684;-0.246780096063873;-0.358026885301172;-0.623594945088229;121.880815337007;101.979851713192;98.5296181558098;4.10930000000000;2.45760000000000;1.70460000000000;0.471199999999996;0.604299999999995;5.52800000000002;3.05399999999997;0.615999999999985;0.523000000000025;0.231000000000051;2.38100000000000;3.26800000000000;0.882000000000005;0.671000000000021;1.27800000000002;0.000124882933147355;0.000125331274285145;2.35478728703798e-05;-1.25684965627182e-05;-5.28046228952706e-07;-0.000236574673707284;-0.000157616817774235;-3.27289030586820e-05;-1.51439673209113e-05;-8.21958752615425e-06;-3.83082594400706e-05;-8.11995616219984e-05;-4.54817176447137e-05;-2.19189000697475e-06;-4.13470160406488e-06;-103623.869800000;-53053.5506249997;-50074.4217250005;-27731.7064250005;-29291.9713000000;-221062.656749995;-182544.784749995;-205517.409999995;-201777.642000004;-202741.845250004;-150899.336500000;31529.6475000001;208486.397500000;408485.283500000;517168.638500000;-0.00595998193111235;0.0155488819875775;0.0210334782608695;0.00504561490683223;0.00109971428571356;0.0103479841897232;0.0188935403726708;0.0173136645962735;0.00734198757763937;0.0259781366459631;0.00864360248447212;0.0339922981366458;0.0128653416149065;0.00823975155279344;0.00110099378882058;-0.000807864906832297;0.000244829192546592;0.000309860248447202;6.70108695652151e-05;9.35559006211145e-05;-0.000275621118012445;-0.000416692546583858;0.000362810559006194;0.000313975155279502;-0.000275621118012445;-0.00127546583850929;-0.000153260869565200;0.000140372670807465;-6.55279503104511e-05;-0.000298136645962788;-0.420405229813665;-0.160404894409941;-0.117888534161489;0.0381078012422377;-0.0161898757763982;-0.492234534161487;-0.0403522981366509;-0.0125978881987520;0.0777510559006208;-0.492234534161487;-0.379182608695652;-0.326286211180132;-0.138909068322964;-0.133856149068358;-0.0187310559006042;1.00941506766480;0.489690813581689;0.320369178198931;-0.0204165335699498;-0.00763200236616401;-0.00569832593907122;0.00186715764566705;-0.000790949423247592;-0.0252664892043772;-0.00245371191955067;-0.000653238686778780;0.00373416149068322;-0.0252664892043772;-0.0182861283643892;-0.0158915705412603;-0.00671475894705615;-0.00645773439810879;-0.000801597160602542
5;1;1;2;2;0;0.915886476153130;-2.36625571509372;-2.17147631607114;-0.0429242879746283;-0.312554395973372;-0.0370951483684081;8.29879893120875;5.49589626702863;1.05400925459418;-0.779583247169342;-0.159748820586799;-2.38361050928916;-1.23186785213852;-1.86068186238521;-0.502432281747247;-0.759186591585888;124.407952005058;110.360170850082;101.394299298137;8.29610000000000;6.42870000000001;2.10180000000000;1.08800000000000;0.837299999999999;18.7900000000000;12.4410000000000;3.75500000000000;2.62899999999996;1.38999999999999;8.69900000000001;8.83400000000000;3.83199999999999;2.56500000000000;1.61199999999999;-1.97009803921568e-05;-0.000190014705882353;5.87107843137257e-05;-0.000127068627450981;-6.76078431372548e-05;-0.000106568627450979;-0.000240245098039216;-0.000231127450980394;-0.000164264705882353;-8.46568627450968e-05;-0.000177254901960784;-8.20098039215687e-05;-0.000106617647058824;-1.38725490196086e-05;-4.90196078433713e-08;-258.347874999261;-10132.5557999992;-8526.75162500102;-20871.6963250009;-22384.3944749998;-74324.6465000044;-88592.8310000011;-100419.200250001;-96319.6052499993;-84980.5827500044;-156796.873000000;28456.4565000002;233540.148500000;496453.624000000;611613.174500000;0.0218346662902315;0.0461274285714285;0.0241033043478262;-0.00613873291925463;-0.00551001242236060;-0.0674416939582157;-0.0284853416149067;-0.00299229813664636;0.0153626086956522;-0.0103741614906834;-0.130292106154715;-0.0989633540372675;-0.0400473291925467;-0.0211272049689427;-0.000345962732921556;0.00354677795031056;0.00394608695652174;0.00202865683229813;-0.00120271739130435;-0.000857189440993805;-0.00421979813664597;-0.00549805900621120;-0.00192243788819875;0.000761956521739163;-0.00421979813664597;-0.0145784937888199;-0.0123119565217391;-0.00556583850931683;-0.00280729813664601;-0.000500854037267406;0.134945565217391;0.262406683229814;0.109410149068323;-0.210524770186336;-0.111628745341616;-1.71797043478261;-1.29745975155279;-0.498331801242237;-0.124325838509311;-1.71797043478261;-2.57704086956521;-2.55649689440994;-1.12959105590063;-0.464387826086932;-0.108557639751549;3.42045598335012;4.65408438016172;0.222446034696347;0.00596110026619341;0.0127782194616977;0.00543198461993494;-0.0104708488612837;-0.00540577935522039;-0.0837014492753622;-0.0639355811889970;-0.0249090801538007;-0.00654705708370276;-0.0837014492753622;-0.126524755989352;-0.125599467613132;-0.0550286305826683;-0.0224437740313505;-0.00509464655427374
5;1;1;2;3;0;0.640502278677398;-2.72796516834454;-1.32801249606069;-0.302323638834011;0.0320217459800887;0.0234981035772464;2.05791795087242;2.11236855600220;0.790041917140286;0.210941876303082;0.242845785311317;2.36271206244524;0.487141347360819;-0.414656820471578;-0.252071578130938;-0.349351148994884;118.457087783321;92.9585625637441;113.435449738114;4.64370000000000;2.76700000000000;0.963700000000003;1.35170000000000;0.754199999999997;7.08400000000000;4.12600000000003;1.93599999999998;1.13599999999997;0.811000000000036;4.75600000000000;3.89500000000001;1.85900000000001;1.23999999999998;0.866999999999990;9.39490909090909e-05;7.03951515151516e-05;4.53381818181817e-05;2.65357575757576e-05;1.94569696969697e-05;0.000129163636363636;3.31636363636376e-05;2.86545454545459e-05;-3.07393939393946e-05;-3.28727272727271e-05;-4.60606060606055e-06;-1.23636363636375e-05;-3.83030303030299e-05;-5.33333333333262e-06;-4.51393939393945e-05;-48126.3889999999;-29774.1503249997;-721.002525000449;-4041.81254999999;-1150.80727500062;4541.22424999775;12591.8512500006;2950.63800000165;-195.611750005159;5383.94424999596;-13146.0155000001;182304.138500000;264905.665000000;476573.951000000;564085.947500000;0.0216610141163184;0.0278766086956516;0.0237383726708071;0.00555422360249782;-0.000596161490658175;-0.0806834217955953;-0.0138665838509362;-0.00514335403725319;0.0115469565217666;-0.0506604968944098;-0.00882321852060981;0.0605739130434760;0.0405186335403572;0.0378393788819871;0.0207959006211460;0.00841037267080746;0.00372024844720531;0.00279140527950311;-8.11413043474429e-05;-0.000142399068323806;-0.0129097049689441;-0.00296552795031038;-0.000453571428571831;0.00143633540372645;-0.0129097049689441;-0.0130690217391304;-0.00740232919254535;-0.00471141304347811;-0.00390644409937613;-0.00275263975155271;-0.175153937888197;-0.367399515527933;-0.391907242236043;-0.409563440993633;-0.236712149068162;-1.82074372670808;-0.235128074534193;-0.166910062111968;0.0933886956524002;-1.82074372670808;-1.09001962732920;-0.644344223602679;0.0185915527949414;0.119564720496695;0.261321490683739;0.888324984463523;0.334348885452215;0.224948538351299;-0.00933995267672280;-0.0183466962437140;-0.0203493877551030;-0.0207209287193061;-0.0118728601005541;-0.0868317065956818;-0.0115076013013917;-0.00844335995268498;0.00391706595682841;-0.0868317065956818;-0.0492952972493348;-0.0282906832298234;0.00319846199348791;0.00778568470865606;0.0141342797989016
5;1;0;2;1;1;0.371008717310087;2.42090556213176;4.55989020955413;2.04110103601030;4.21026691177374;3.35402096959494;8.29504680967352;6.79912904031954;3.65518034220459;2.48605212847254;-0.144581837735160;3.56871765877949;-0.334529009586646;-1.15751062226175;-0.785699869683441;-1.22968200126462;108.104577021448;90.2749887864664;127.179451846769;10.7869000000000;11.2009000000000;6.34160000000000;8.68710000000000;6.97830000000000;18.7550000000000;13.2960000000000;6.90130000000001;4.43700000000000;0.865400000000008;3.66600000000000;3.33499999999998;2.39900000000000;2.09800000000001;2.73900000000000;0.000675067251170668;0.000432245690943509;0.000470100627677592;0.000314356879545681;8.70927567998406e-05;0.000284098834313042;-4.32898276377404e-05;0.000106356481020225;1.02122148052206e-05;1.90694430606757e-05;5.38009365348218e-05;-9.31553252964092e-06;2.37122646209026e-05;-8.45372123144367e-05;9.74394739463978e-05;5908.69924999947;46177.3857000009;23311.9708000005;48374.7439749996;3692.31359999944;63662.5771499994;38988.7835999999;-1207.31282499919;-25608.2346249990;-59249.9345749996;-98186.6149999999;125168.678500000;195853.996000000;378749.842000000;494742.379500000;-0.00441544212309430;0.0248819254658384;0.0369976397515527;0.00820891925465836;0.00809803726708007;0.0912054974590627;0.0132254658385093;-0.00228550310559004;0.00149033540372670;0.00516780124223544;0.0182674647092038;0.0731258385093172;0.0279618633540380;0.0279618633540380;0.0253643478260875;-0.000807864906832297;0.000244829192546592;0.000309860248447202;6.70108695652151e-05;9.35559006211145e-05;-0.000275621118012445;-0.000416692546583858;0.000362810559006194;0.000313975155279502;-0.000275621118012445;-0.000275621118012445;-0.000416692546583858;0.000362810559006194;0.000313975155279502;-0.000275621118012445;-0.717323689440995;-0.503757863354039;-0.294722819875776;-0.264647180124224;-0.253085453416141;0.516093490683230;-0.0944259627329168;-0.261513875776404;-0.183101490683237;-0.0683403726708129;-0.437481118012420;-0.0987031055900557;-0.192006211180091;-0.192006211180091;-0.0726904347826475;3.54521378141460;2.07867314999962;2.14690939937478;-0.0360390357882284;-0.0250462466725821;-0.0146824312333629;-0.0131585921325052;-0.0125377639751549;0.0245405146406389;-0.00514043182490375;-0.0131540136054425;-0.00910108843537452;-0.00338712215320936;-0.0220745341614906;-0.00497071872227118;-0.00956267376515655;-0.00956267376515655;-0.00364897959183873
5;1;0;2;2;1;0.466153619920592;-0.859819988329157;0.870387237928519;3.13954143029538;3.91049176713727;3.38132750547837;4.82076395917733;2.15284289389157;-0.529433448574210;-1.06189347591059;-1.67590172893287;3.51438125582027;0.543419567499569;-1.50441110756225;-0.950411302310130;-0.828650307465125;130.793061926459;82.3428504056553;108.496226078950;8.61960000000001;5.52920000000000;5.32310000000000;6.18889999999999;5.21200000000000;16.3347000000000;8.90199999999999;3.07639999999999;2.38980000000001;2.06710000000000;8.59000000000000;8.36500000000001;3.36800000000000;2.50200000000001;1.93400000000000;-0.000319955882352941;-0.000114745098039215;0.000333578431372549;0.000335171568627451;0.000317127450980392;-6.93627450980395e-05;-0.000208965686274510;-0.000173651960784314;-0.000127181372549019;-7.23529411764705e-05;0.000433137254901960;0.000359068627450980;0.000126568627450980;4.81862745098041e-05;3.67647058823529e-05;-8389.77532499990;15194.8597750005;40088.0824999993;71262.6914749993;50654.2187499996;-76851.0093500023;-51818.2556999998;-38658.1552749988;-37212.8579500005;-50914.7552250005;-36243.2149999998;156937.490500000;305915.978000000;383456.755500000;482923.369000000;-0.00737114172783738;0.0104764223602484;0.000124559006211111;0.00382034782608716;0.00105797515527988;-0.0147038238283456;0.0105313167701864;0.00286601242236050;0.00109658385093184;0.00515706832298134;-0.0124410276679842;-0.00203055900621072;0.00379577639751534;0.00379577639751534;0.00185043478260836;0.00354677795031056;0.00394608695652174;0.00202865683229813;-0.00120271739130435;-0.000857189440993805;-0.00421979813664597;-0.00549805900621120;-0.00192243788819875;0.000761956521739163;-0.00421979813664597;-0.00421979813664597;-0.00549805900621120;-0.00192243788819875;0.000761956521739163;-0.00421979813664597;-0.159889192546584;-0.149953900621117;-0.133413652173917;-0.0336091801242209;-0.0330534534161331;-0.784413515527951;-0.282892347826085;-0.104720459627331;-0.0695200993788865;0.00945468322981348;-0.274689068322984;-0.326712795031049;-0.0345000000000061;-0.0345000000000061;-0.0373223602484599;1.07302991299477;1.35377200542463;0.866806638478522;-0.00794692102928126;-0.00718355516119484;-0.00647650990831134;-0.00173390121265882;-0.00165493640934553;-0.0381897722567288;-0.0138297249334515;-0.00526953564034319;-0.00356217687074853;0.000397089618456065;-0.0132418811002663;-0.0158706299911265;-0.00151286601597193;-0.00151286601597193;-0.00167601301390191
5;1;0;2;3;1;0.432269950547852;-2.04409616360994;-1.44645967488690;-0.135185808246433;0.0225882364435961;-0.231683208668599;5.18077352943499;3.02794448019465;0.581646355936030;-0.0581961527083621;-0.0621763129750832;3.03455958498901;0.496220380603091;-0.587077926705035;-0.729410631615309;-0.517121099263505;119.508837075231;74.9969022652333;94.6222551152970;5.59989999999999;4.15219999999999;2.24590000000000;2.68970000000000;2.07700000000000;10.9030000000000;6.12500000000000;2.49760000000001;1.53600000000000;0.638999999999996;4.63399999999999;4.67599999999999;1.69800000000001;1.52000000000001;1.80599999999998;-6.97890909090912e-05;-5.09090909090908e-05;-1.08557575757576e-05;7.05939393939402e-06;1.94424242424220e-06;-2.20121212121216e-05;-1.79393939393900e-06;1.56121212121213e-05;1.26060606060609e-05;2.98181818181823e-05;-1.96848484848488e-05;-2.96242424242419e-05;-4.50909090909177e-06;-3.05939393939394e-05;-1.01818181818186e-05;-32265.9902250002;-14691.2516500001;6177.88350000193;-6055.99622499960;-8611.57697500172;-23734.6396000022;-5296.84039999985;1873.23332500027;927.942500000271;3768.20879999984;712.635999999999;178944.382500000;367255.240500000;527410.018500000;654655.530000000;-0.0431690468661773;0.0458116645962731;0.0181778757763978;0.0401510931677018;0.0287825217391285;-0.0646560621118013;0.0182890683229813;0.0184693167701912;0.00829105590061978;0.00591532919254636;0.0381780801806888;0.0452234782608683;0.0200568944099480;0.0200568944099480;0.0177519254658822;0.00841037267080746;0.00372024844720531;0.00279140527950311;-8.11413043474429e-05;-0.000142399068323806;-0.0129097049689441;-0.00296552795031038;-0.000453571428571831;0.00143633540372645;-0.0129097049689441;-0.0129097049689441;-0.00296552795031038;-0.000453571428571831;0.00143633540372645;-0.0129097049689441;-1.08978934161490;-0.952180919254654;-0.297446795031042;-0.682096944099383;-0.563233229813571;-0.261503279503108;0.0251279503105590;-0.582644869565304;-0.491075403726826;-0.177326894410139;0.638944720496895;0.585141614906645;0.0693157763972383;0.0693157763972383;0.118090186335442;1.20497183668137;0.160015861282417;0.136335066366726;-0.0530509849157052;-0.0472607275953858;-0.0138587104406974;-0.0341501745045847;-0.0283405737947304;-0.0112398047914819;0.00123277136941733;-0.0292739544513501;-0.0244572020112453;-0.00887775214434607;0.0316262644188110;0.0293202602780147;0.00338834664299084;0.00338834664299084;0.00600698018337892
12;10;1;1;1;1;0.145376072424864;-0.382973356790078;0.211252318345274;-0.307071873825166;0.889562675908124;0.613441854882161;-7.19704792521083;-4.52890005415571;-1.63748934404265;-0.767388585412277;-0.406936895416209;3.38058213591142;2.36958524631442;0.774181629426039;0.125088189962156;-0.0989143005359665;114.297203293865;86.4412553235318;101.878621289167;4.63000000000000;1.69000000000000;1.68000000000000;2.19000000000000;1.72000000000000;11.7600000000000;8.44000000000000;3.50999999999999;2.28999999999996;1.55000000000001;2.41000000000000;3.72999999999999;2.50999999999999;1.06999999999999;1.06000000000000;-0.000148963048741973;7.68501947573429e-05;-5.52689756816507e-05;9.36940730603222e-05;5.15843773028738e-05;-0.000346878618801978;-0.000259501000105275;-0.000159490472681333;-5.73744604695218e-05;-3.78987261817018e-05;-0.000174228866196442;-0.000113696178545111;-9.10622170754811e-05;-0.000102116012211812;-0.000108958837772397;7385.90166666699;19571.6471333340;-10254.8976666667;7478.91039999976;3076.33040000016;-87996.9818456269;-51669.5832676561;-15218.8067333424;-2953.05093333042;-446.221533337508;7228.42500000010;220282.480000000;366134.005000000;523257.430000000;615096.705000000;0.213756871035941;0.329273255813954;0.541953488372093;0.0972906976744190;0.104813953488370;0.219079073820484;0.466520993876428;0.199296511627905;0.0133546511627912;1.19401440847103;0.977420718816067;1.16055813953488;0.502209302325586;0.296843023255816;0.299319767441862;0.00901162790697672;0.00467659883720931;0.00240188953488366;0.00710029069767439;0.00576308139534881;-0.0336331109140725;-0.00272654852415002;-0.00606104651162775;-0.00625726744186045;-0.0336331109140725;-0.0204905523255815;-0.00248183139534885;-0.00340479651162773;0.00121729651162883;0.000919331395346834;5.55754069767442;3.41040697674419;1.23746511627907;0.0751918604651253;-0.0699127906976459;-2.75956836702434;3.66253235516720;0.752546511627873;0.0762558139534693;-2.75956836702434;-8.97590697674418;-6.71764534883724;-3.92445930232535;-1.51929651162803;-0.918976744185701;9.64183619980425;3.69650666825112;1.98779177960508;0.280323920265781;0.167801771871540;0.0573504983388704;0.00312569213732051;-0.00361018826134961;-0.156748823829380;0.183944572496675;0.0382807308970082;0.00435215946843756;-0.156748823829380;-0.461926910299003;-0.340218715393135;-0.198765227021029;-0.0772563676633512;-0.0480924695459405
